value,x,y,z
-199.84638750000002,0.0,9.5,3.5
-215.434915,0.0,9.5,4.0
-219.480435,0.0,9.5,4.5
-223.525955,0.0,9.5,5.0
-224.402155,0.0,9.5,5.5
-225.278355,0.0,9.5,6.0
-225.2591725,0.0,9.5,6.5
-225.23998999999998,0.0,9.5,7.0
-224.9998,0.0,9.5,7.5
-224.75961,0.0,9.5,8.0
-224.50192249999998,0.0,9.5,8.5
-224.244235,0.0,9.5,9.0
-224.0760275,0.0,9.5,9.5
-223.90782000000002,0.0,9.5,10.0
-223.8289325,0.0,9.5,10.5
-223.750045,0.0,9.5,11.0
-223.7169925,0.0,9.5,11.5
-223.68394,0.0,9.5,12.0
-223.667575,0.0,9.5,12.5
-223.65121,0.0,9.5,13.0
-223.64208000000002,0.0,9.5,13.5
-223.63295,0.0,9.5,14.0
-223.62763999999999,0.0,9.5,14.5
-223.62232999999998,0.0,9.5,15.0
-223.6193275,0.0,9.5,15.5
-223.61632500000002,0.0,9.5,16.0
-223.61526250000003,0.0,9.5,16.5
-223.61419999999998,0.0,9.5,17.0
-223.6148875,0.0,9.5,17.5
-223.61557499999998,0.0,9.5,18.0
-223.61796249999998,0.0,9.5,18.5
-223.62035,0.0,9.5,19.0
-183.09253,0.0,10.0,0.0
-161.63064,0.0,10.0,0.5
-140.16875,0.0,10.0,1.0
-148.369435,0.0,10.0,1.5
-156.57012,0.0,10.0,2.0
-177.66187000000002,0.0,10.0,2.5
-198.75362,0.0,10.0,3.0
-208.400385,0.0,10.0,3.5
-218.04715,0.0,10.0,4.0
-221.029605,0.0,10.0,4.5
-224.01206,0.0,10.0,5.0
-224.675095,0.0,10.0,5.5
-225.33813,0.0,10.0,6.0
-225.27555999999998,0.0,10.0,6.5
-225.21299,0.0,10.0,7.0
-224.96771999999999,0.0,10.0,7.5
-224.72245,0.0,10.0,8.0
-224.46991500000001,0.0,10.0,8.5
-224.21738,0.0,10.0,9.0
-224.05633,0.0,10.0,9.5
-223.89528,0.0,10.0,10.0
-223.82093500000002,0.0,10.0,10.5
-223.74659,0.0,10.0,11.0
-223.714925,0.0,10.0,11.5
-223.68326,0.0,10.0,12.0
-223.667255,0.0,10.0,12.5
-223.65125,0.0,10.0,13.0
-223.64219,0.0,10.0,13.5
-223.63313,0.0,10.0,14.0
-223.62770999999998,0.0,10.0,14.5
-223.62229,0.0,10.0,15.0
-223.61939999999998,0.0,10.0,15.5
-223.61651,0.0,10.0,16.0
-223.61543,0.0,10.0,16.5
-223.61435,0.0,10.0,17.0
-223.61505,0.0,10.0,17.5
-223.61575,0.0,10.0,18.0
-223.618125,0.0,10.0,18.5
-223.6205,0.0,10.0,19.0
-200.25055500000002,0.0,10.5,0.0
-188.41645749999998,0.0,10.5,0.5
-176.58236,0.0,10.5,1.0
-181.02962250000002,0.0,10.5,1.5
-185.47688499999998,0.0,10.5,2.0
-197.35137250000002,0.0,10.5,2.5
-209.22586,0.0,10.5,3.0
-215.035435,0.0,10.5,3.5
-220.84501,0.0,10.5,4.0
-222.7294525,0.0,10.5,4.5
-224.613895,0.0,10.5,5.0
-224.99084,0.0,10.5,5.5
-225.367785,0.0,10.5,6.0
-225.24631499999998,0.0,10.5,6.5
-225.124845,0.0,10.5,7.0
-224.874935,0.0,10.5,7.5
-224.625025,0.0,10.5,8.0
-224.38992000000002,0.0,10.5,8.5
-224.15481499999999,0.0,10.5,9.0
-224.0119625,0.0,10.5,9.5
-223.86911,0.0,10.5,10.0
-223.804195,0.0,10.5,10.5
-223.73928,0.0,10.5,11.0
-223.7102825,0.0,10.5,11.5
-223.681285,0.0,10.5,12.0
-223.6644925,0.0,10.5,12.5
-223.6477,0.0,10.5,13.0
-223.64051750000002,0.0,10.5,13.5
-223.633335,0.0,10.5,14.0
-223.6279825,0.0,10.5,14.5
-223.62263000000002,0.0,10.5,15.0
-223.61973999999998,0.0,10.5,15.5
-223.61685,0.0,10.5,16.0
-223.61575000000002,0.0,10.5,16.5
-223.61464999999998,0.0,10.5,17.0
-223.6153075,0.0,10.5,17.5
-223.61596500000002,0.0,10.5,18.0
-223.6183425,0.0,10.5,18.5
-223.62072,0.0,10.5,19.0
-217.40858,0.0,11.0,0.0
-215.202275,0.0,11.0,0.5
-212.99597,0.0,11.0,1.0
-213.68981,0.0,11.0,1.5
-214.38365,0.0,11.0,2.0
-217.040875,0.0,11.0,2.5
-219.6981,0.0,11.0,3.0
-221.67048499999999,0.0,11.0,3.5
-223.64287,0.0,11.0,4.0
-224.4293,0.0,11.0,4.5
-225.21573,0.0,11.0,5.0
-225.30658499999998,0.0,11.0,5.5
-225.39744,0.0,11.0,6.0
-225.21706999999998,0.0,11.0,6.5
-225.0367,0.0,11.0,7.0
-224.78215,0.0,11.0,7.5
-224.5276,0.0,11.0,8.0
-224.30992500000002,0.0,11.0,8.5
-224.09225,0.0,11.0,9.0
-223.96759500000002,0.0,11.0,9.5
-223.84294,0.0,11.0,10.0
-223.787455,0.0,11.0,10.5
-223.73197,0.0,11.0,11.0
-223.70564,0.0,11.0,11.5
-223.67931,0.0,11.0,12.0
-223.66172999999998,0.0,11.0,12.5
-223.64415,0.0,11.0,13.0
-223.638845,0.0,11.0,13.5
-223.63354,0.0,11.0,14.0
-223.62825500000002,0.0,11.0,14.5
-223.62297,0.0,11.0,15.0
-223.62008,0.0,11.0,15.5
-223.61719,0.0,11.0,16.0
-223.61606999999998,0.0,11.0,16.5
-223.61495,0.0,11.0,17.0
-223.615565,0.0,11.0,17.5
-223.61618,0.0,11.0,18.0
-223.61856,0.0,11.0,18.5
-223.62094,0.0,11.0,19.0
-221.043375,0.0,11.5,0.0
-219.8736425,0.0,11.5,0.5
-218.70391,0.0,11.5,1.0
-219.07922,0.0,11.5,1.5
-219.45452999999998,0.0,11.5,2.0
-220.9083175,0.0,11.5,2.5
-222.36210499999999,0.0,11.5,3.0
-223.4466575,0.0,11.5,3.5
-224.53121,0.0,11.5,4.0
-224.9239,0.0,11.5,4.5
-225.31659000000002,0.0,11.5,5.0
-225.28699749999998,0.0,11.5,5.5
-225.257405,0.0,11.5,6.0
-225.05787,0.0,11.5,6.5
-224.858335,0.0,11.5,7.0
-224.621535,0.0,11.5,7.5
-224.384735,0.0,11.5,8.0
-224.20097750000002,0.0,11.5,8.5
-224.01722,0.0,11.5,9.0
-223.9165075,0.0,11.5,9.5
-223.81579499999998,0.0,11.5,10.0
-223.769585,0.0,11.5,10.5
-223.72337499999998,0.0,11.5,11.0
-223.70007499999997,0.0,11.5,11.5
-223.676775,0.0,11.5,12.0
-223.66166999999996,0.0,11.5,12.5
-223.646565,0.0,11.5,13.0
-223.640205,0.0,11.5,13.5
-223.633845,0.0,11.5,14.0
-223.6286575,0.0,11.5,14.5
-223.62347,0.0,11.5,15.0
-223.620575,0.0,11.5,15.5
-223.61768,0.0,11.5,16.0
-223.61650749999998,0.0,11.5,16.5
-223.61533500000002,0.0,11.5,17.0
-223.615915,0.0,11.5,17.5
-223.616495,0.0,11.5,18.0
-223.6188525,0.0,11.5,18.5
-223.62121,0.0,11.5,19.0
-224.67817,0.0,12.0,0.0
-224.54501,0.0,12.0,0.5
-224.41185,0.0,12.0,1.0
-224.46863,0.0,12.0,1.5
-224.52541,0.0,12.0,2.0
-224.77576,0.0,12.0,2.5
-225.02611,0.0,12.0,3.0
-225.22283,0.0,12.0,3.5
-225.41955,0.0,12.0,4.0
-225.4185,0.0,12.0,4.5
-225.41745,0.0,12.0,5.0
-225.26740999999998,0.0,12.0,5.5
-225.11737,0.0,12.0,6.0
-224.89866999999998,0.0,12.0,6.5
-224.67997,0.0,12.0,7.0
-224.46092,0.0,12.0,7.5
-224.24187,0.0,12.0,8.0
-224.09203000000002,0.0,12.0,8.5
-223.94219,0.0,12.0,9.0
-223.86542,0.0,12.0,9.5
-223.78865,0.0,12.0,10.0
-223.751715,0.0,12.0,10.5
-223.71478,0.0,12.0,11.0
-223.69450999999998,0.0,12.0,11.5
-223.67424,0.0,12.0,12.0
-223.66161,0.0,12.0,12.5
-223.64898,0.0,12.0,13.0
-223.641565,0.0,12.0,13.5
-223.63415,0.0,12.0,14.0
-223.62906,0.0,12.0,14.5
-223.62397,0.0,12.0,15.0
-223.62107,0.0,12.0,15.5
-223.61817,0.0,12.0,16.0
-223.616945,0.0,12.0,16.5
-223.61572,0.0,12.0,17.0
-223.616265,0.0,12.0,17.5
-223.61681,0.0,12.0,18.0
-223.619145,0.0,12.0,18.5
-223.62148,0.0,12.0,19.0
-224.70111500000002,0.0,12.5,0.0
-224.87332,0.0,12.5,0.5
-225.045525,0.0,12.5,1.0
-225.09516,0.0,12.5,1.5
-225.144795,0.0,12.5,2.0
-225.2207725,0.0,12.5,2.5
-225.29674999999997,0.0,12.5,3.0
-225.32464,0.0,12.5,3.5
-225.35253,0.0,12.5,4.0
-225.27238749999998,0.0,12.5,4.5
-225.192245,0.0,12.5,5.0
-225.02470749999998,0.0,12.5,5.5
-224.85717,0.0,12.5,6.0
-224.65764249999998,0.0,12.5,6.5
-224.458115,0.0,12.5,7.0
-224.2831225,0.0,12.5,7.5
-224.10813000000002,0.0,12.5,8.0
-223.9961575,0.0,12.5,8.5
-223.884185,0.0,12.5,9.0
-223.82590249999998,0.0,12.5,9.5
-223.76762,0.0,12.5,10.0
-223.73740249999997,0.0,12.5,10.5
-223.70718499999998,0.0,12.5,11.0
-223.6895275,0.0,12.5,11.5
-223.67187,0.0,12.5,12.0
-223.66049249999998,0.0,12.5,12.5
-223.649115,0.0,12.5,13.0
-223.6418125,0.0,12.5,13.5
-223.63451,0.0,12.5,14.0
-223.62958,0.0,12.5,14.5
-223.62465,0.0,12.5,15.0
-223.62171750000002,0.0,12.5,15.5
-223.618785,0.0,12.5,16.0
-223.6175,0.0,12.5,16.5
-223.616215,0.0,12.5,17.0
-223.61671,0.0,12.5,17.5
-223.617205,0.0,12.5,18.0
-223.61950000000002,0.0,12.5,18.5
-223.621795,0.0,12.5,19.0
-224.72406,0.0,13.0,0.0
-225.20163000000002,0.0,13.0,0.5
-225.6792,0.0,13.0,1.0
-225.72169000000002,0.0,13.0,1.5
-225.76418,0.0,13.0,2.0
-225.665785,0.0,13.0,2.5
-225.56739,0.0,13.0,3.0
-225.42645,0.0,13.0,3.5
-225.28551,0.0,13.0,4.0
-225.126275,0.0,13.0,4.5
-224.96704,0.0,13.0,5.0
-224.782005,0.0,13.0,5.5
-224.59697,0.0,13.0,6.0
-224.41661499999998,0.0,13.0,6.5
-224.23626,0.0,13.0,7.0
-224.105325,0.0,13.0,7.5
-223.97439,0.0,13.0,8.0
-223.900285,0.0,13.0,8.5
-223.82618,0.0,13.0,9.0
-223.786385,0.0,13.0,9.5
-223.74659,0.0,13.0,10.0
-223.72309,0.0,13.0,10.5
-223.69959,0.0,13.0,11.0
-223.684545,0.0,13.0,11.5
-223.6695,0.0,13.0,12.0
-223.659375,0.0,13.0,12.5
-223.64925,0.0,13.0,13.0
-223.64206000000001,0.0,13.0,13.5
-223.63487,0.0,13.0,14.0
-223.6301,0.0,13.0,14.5
-223.62533,0.0,13.0,15.0
-223.622365,0.0,13.0,15.5
-223.6194,0.0,13.0,16.0
-223.61805500000003,0.0,13.0,16.5
-223.61671,0.0,13.0,17.0
-223.61715500000003,0.0,13.0,17.5
-223.6176,0.0,13.0,18.0
-223.619855,0.0,13.0,18.5
-223.62211,0.0,13.0,19.0
-223.37591,0.0,13.5,0.0
-224.33200499999998,0.0,13.5,0.5
-225.2881,0.0,13.5,1.0
-225.43959,0.0,13.5,1.5
-225.59108,0.0,13.5,2.0
-225.501945,0.0,13.5,2.5
-225.41280999999998,0.0,13.5,3.0
-225.25855,0.0,13.5,3.5
-225.10429,0.0,13.5,4.0
-224.9262175,0.0,13.5,4.5
-224.748145,0.0,13.5,5.0
-224.56721249999998,0.0,13.5,5.5
-224.38628,0.0,13.5,6.0
-224.2366375,0.0,13.5,6.5
-224.086995,0.0,13.5,7.0
-223.96844249999998,0.0,13.5,7.5
-223.84989000000002,0.0,13.5,8.0
-223.8046,0.0,13.5,8.5
-223.75931,0.0,13.5,9.0
-223.74533250000002,0.0,13.5,9.5
-223.731355,0.0,13.5,10.0
-223.71276749999998,0.0,13.5,10.5
-223.69418000000002,0.0,13.5,11.0
-223.68118,0.0,13.5,11.5
-223.66818,0.0,13.5,12.0
-223.65877,0.0,13.5,12.5
-223.64936,0.0,13.5,13.0
-223.64250000000004,0.0,13.5,13.5
-223.63564000000002,0.0,13.5,14.0
-223.630855,0.0,13.5,14.5
-223.62607,0.0,13.5,15.0
-223.623065,0.0,13.5,15.5
-223.62006000000002,0.0,13.5,16.0
-223.61865250000002,0.0,13.5,16.5
-223.61724500000003,0.0,13.5,17.0
-223.6176325,0.0,13.5,17.5
-223.61802,0.0,13.5,18.0
-223.62023250000001,0.0,13.5,18.5
-223.622445,0.0,13.5,19.0
-222.02776,0.0,14.0,0.0
-223.46238,0.0,14.0,0.5
-224.897,0.0,14.0,1.0
-225.15749,0.0,14.0,1.5
-225.41798,0.0,14.0,2.0
-225.33810499999998,0.0,14.0,2.5
-225.25823,0.0,14.0,3.0
-225.09064999999998,0.0,14.0,3.5
-224.92307,0.0,14.0,4.0
-224.72616,0.0,14.0,4.5
-224.52925,0.0,14.0,5.0
-224.35242,0.0,14.0,5.5
-224.17559,0.0,14.0,6.0
-224.05666,0.0,14.0,6.5
-223.93773,0.0,14.0,7.0
-223.83156,0.0,14.0,7.5
-223.72539,0.0,14.0,8.0
-223.708915,0.0,14.0,8.5
-223.69244,0.0,14.0,9.0
-223.70427999999998,0.0,14.0,9.5
-223.71612,0.0,14.0,10.0
-223.702445,0.0,14.0,10.5
-223.68877,0.0,14.0,11.0
-223.677815,0.0,14.0,11.5
-223.66686,0.0,14.0,12.0
-223.658165,0.0,14.0,12.5
-223.64947,0.0,14.0,13.0
-223.64294,0.0,14.0,13.5
-223.63641,0.0,14.0,14.0
-223.63161000000002,0.0,14.0,14.5
-223.62681,0.0,14.0,15.0
-223.623765,0.0,14.0,15.5
-223.62072,0.0,14.0,16.0
-223.61925000000002,0.0,14.0,16.5
-223.61778,0.0,14.0,17.0
-223.61811,0.0,14.0,17.5
-223.61844,0.0,14.0,18.0
-223.62061,0.0,14.0,18.5
-223.62278,0.0,14.0,19.0
-220.82478,0.0,14.5,0.0
-222.6229275,0.0,14.5,0.5
-224.421075,0.0,14.5,1.0
-224.8150225,0.0,14.5,1.5
-225.20897,0.0,14.5,2.0
-225.26054499999998,0.0,14.5,2.5
-225.31212,0.0,14.5,3.0
-225.2294,0.0,14.5,3.5
-225.14668,0.0,14.5,4.0
-224.936605,0.0,14.5,4.5
-224.72653,0.0,14.5,5.0
-224.4943625,0.0,14.5,5.5
-224.26219500000002,0.0,14.5,6.0
-224.08409,0.0,14.5,6.5
-223.905985,0.0,14.5,7.0
-223.8122625,0.0,14.5,7.5
-223.71854000000002,0.0,14.5,8.0
-223.70160249999998,0.0,14.5,8.5
-223.684665,0.0,14.5,9.0
-223.69525,0.0,14.5,9.5
-223.70583499999998,0.0,14.5,10.0
-223.69550750000002,0.0,14.5,10.5
-223.68518,0.0,14.5,11.0
-223.67579,0.0,14.5,11.5
-223.6664,0.0,14.5,12.0
-223.6582725,0.0,14.5,12.5
-223.650145,0.0,14.5,13.0
-223.6437325,0.0,14.5,13.5
-223.63732,0.0,14.5,14.0
-223.6324825,0.0,14.5,14.5
-223.627645,0.0,14.5,15.0
-223.624495,0.0,14.5,15.5
-223.62134500000002,0.0,14.5,16.0
-223.61980250000002,0.0,14.5,16.5
-223.61826000000002,0.0,14.5,17.0
-223.6185475,0.0,14.5,17.5
-223.618835,0.0,14.5,18.0
-223.6209575,0.0,14.5,18.5
-223.62308000000002,0.0,14.5,19.0
-219.6218,0.0,15.0,0.0
-221.783475,0.0,15.0,0.5
-223.94515,0.0,15.0,1.0
-224.472555,0.0,15.0,1.5
-224.99996,0.0,15.0,2.0
-225.18298499999997,0.0,15.0,2.5
-225.36601,0.0,15.0,3.0
-225.36815,0.0,15.0,3.5
-225.37029,0.0,15.0,4.0
-225.14705,0.0,15.0,4.5
-224.92381,0.0,15.0,5.0
-224.636305,0.0,15.0,5.5
-224.3488,0.0,15.0,6.0
-224.11151999999998,0.0,15.0,6.5
-223.87424,0.0,15.0,7.0
-223.79296499999998,0.0,15.0,7.5
-223.71169,0.0,15.0,8.0
-223.69429,0.0,15.0,8.5
-223.67689,0.0,15.0,9.0
-223.68622,0.0,15.0,9.5
-223.69555,0.0,15.0,10.0
-223.68857,0.0,15.0,10.5
-223.68159,0.0,15.0,11.0
-223.673765,0.0,15.0,11.5
-223.66594,0.0,15.0,12.0
-223.65838000000002,0.0,15.0,12.5
-223.65082,0.0,15.0,13.0
-223.644525,0.0,15.0,13.5
-223.63823,0.0,15.0,14.0
-223.633355,0.0,15.0,14.5
-223.62848,0.0,15.0,15.0
-223.625225,0.0,15.0,15.5
-223.62197,0.0,15.0,16.0
-223.62035500000002,0.0,15.0,16.5
-223.61874,0.0,15.0,17.0
-223.618985,0.0,15.0,17.5
-223.61923,0.0,15.0,18.0
-223.621305,0.0,15.0,18.5
-223.62338,0.0,15.0,19.0
-219.6214,0.0,15.5,0.0
-220.636075,0.0,15.5,0.5
-221.65075000000002,0.0,15.5,1.0
-221.1121025,0.0,15.5,1.5
-220.573455,0.0,15.5,2.0
-221.4539625,0.0,15.5,2.5
-222.33447,0.0,15.5,3.0
-223.59503250000003,0.0,15.5,3.5
-224.855595,0.0,15.5,4.0
-225.0970725,0.0,15.5,4.5
-225.33855,0.0,15.5,5.0
-225.0417075,0.0,15.5,5.5
-224.744865,0.0,15.5,6.0
-224.41736,0.0,15.5,6.5
-224.089855,0.0,15.5,7.0
-223.92744499999998,0.0,15.5,7.5
-223.765035,0.0,15.5,8.0
-223.7242525,0.0,15.5,8.5
-223.68347,0.0,15.5,9.0
-223.6824675,0.0,15.5,9.5
-223.681465,0.0,15.5,10.0
-223.680315,0.0,15.5,10.5
-223.679165,0.0,15.5,11.0
-223.67245,0.0,15.5,11.5
-223.66573499999998,0.0,15.5,12.0
-223.6585775,0.0,15.5,12.5
-223.65142,0.0,15.5,13.0
-223.6451625,0.0,15.5,13.5
-223.638905,0.0,15.5,14.0
-223.633995,0.0,15.5,14.5
-223.629085,0.0,15.5,15.0
-223.6257525,0.0,15.5,15.5
-223.62242,0.0,15.5,16.0
-223.620765,0.0,15.5,16.5
-223.61911,0.0,15.5,17.0
-223.619315,0.0,15.5,17.5
-223.61952,0.0,15.5,18.0
-223.621555,0.0,15.5,18.5
-223.62358999999998,0.0,15.5,19.0
-219.621,0.0,16.0,0.0
-219.488675,0.0,16.0,0.5
-219.35635,0.0,16.0,1.0
-217.75164999999998,0.0,16.0,1.5
-216.14695,0.0,16.0,2.0
-217.72494,0.0,16.0,2.5
-219.30293,0.0,16.0,3.0
-221.821915,0.0,16.0,3.5
-224.3409,0.0,16.0,4.0
-225.047095,0.0,16.0,4.5
-225.75329,0.0,16.0,5.0
-225.44711,0.0,16.0,5.5
-225.14093,0.0,16.0,6.0
-224.72320000000002,0.0,16.0,6.5
-224.30547,0.0,16.0,7.0
-224.061925,0.0,16.0,7.5
-223.81838,0.0,16.0,8.0
-223.754215,0.0,16.0,8.5
-223.69005,0.0,16.0,9.0
-223.678715,0.0,16.0,9.5
-223.66738,0.0,16.0,10.0
-223.67206,0.0,16.0,10.5
-223.67674,0.0,16.0,11.0
-223.671135,0.0,16.0,11.5
-223.66553,0.0,16.0,12.0
-223.658775,0.0,16.0,12.5
-223.65202,0.0,16.0,13.0
-223.6458,0.0,16.0,13.5
-223.63958,0.0,16.0,14.0
-223.634635,0.0,16.0,14.5
-223.62969,0.0,16.0,15.0
-223.62628,0.0,16.0,15.5
-223.62287,0.0,16.0,16.0
-223.621175,0.0,16.0,16.5
-223.61948,0.0,16.0,17.0
-223.619645,0.0,16.0,17.5
-223.61981,0.0,16.0,18.0
-223.621805,0.0,16.0,18.5
-223.6238,0.0,16.0,19.0
-218.04067500000002,0.0,16.5,0.0
-209.7196775,0.0,16.5,0.5
-201.39868,0.0,16.5,1.0
-176.42014675,0.0,16.5,1.5
-151.44161350000002,0.0,16.5,2.0
-168.48795174999998,0.0,16.5,2.5
-185.53429,0.0,16.5,3.0
-202.1936025,0.0,16.5,3.5
-218.852915,0.0,16.5,4.0
-222.1465325,0.0,16.5,4.5
-225.44015000000002,0.0,16.5,5.0
-225.44020500000002,0.0,16.5,5.5
-225.44026,0.0,16.5,6.0
-224.97826500000002,0.0,16.5,6.5
-224.51627000000002,0.0,16.5,7.0
-224.20683499999998,0.0,16.5,7.5
-223.8974,0.0,16.5,8.0
-223.8007625,0.0,16.5,8.5
-223.704125,0.0,16.5,9.0
-223.68630000000002,0.0,16.5,9.5
-223.668475,0.0,16.5,10.0
-223.6713775,0.0,16.5,10.5
-223.67428,0.0,16.5,11.0
-223.6694725,0.0,16.5,11.5
-223.664665,0.0,16.5,12.0
-223.65828,0.0,16.5,12.5
-223.651895,0.0,16.5,13.0
-223.64577749999998,0.0,16.5,13.5
-223.63966,0.0,16.5,14.0
-223.6347375,0.0,16.5,14.5
-223.629815,0.0,16.5,15.0
-223.6264275,0.0,16.5,15.5
-223.62304,0.0,16.5,16.0
-223.621335,0.0,16.5,16.5
-223.61963,0.0,16.5,17.0
-223.61978,0.0,16.5,17.5
-223.61993,0.0,16.5,18.0
-223.6219025,0.0,16.5,18.5
-223.623875,0.0,16.5,19.0
-216.46035,0.0,17.0,0.0
-199.95068,0.0,17.0,0.5
-183.44101,0.0,17.0,1.0
-135.0886435,0.0,17.0,1.5
-86.736277,0.0,17.0,2.0
-119.2509635,0.0,17.0,2.5
-151.76565,0.0,17.0,3.0
-182.56529,0.0,17.0,3.5
-213.36493,0.0,17.0,4.0
-219.24597,0.0,17.0,4.5
-225.12701,0.0,17.0,5.0
-225.4333,0.0,17.0,5.5
-225.73959,0.0,17.0,6.0
-225.23333,0.0,17.0,6.5
-224.72707,0.0,17.0,7.0
-224.351745,0.0,17.0,7.5
-223.97642,0.0,17.0,8.0
-223.84731,0.0,17.0,8.5
-223.7182,0.0,17.0,9.0
-223.693885,0.0,17.0,9.5
-223.66957,0.0,17.0,10.0
-223.670695,0.0,17.0,10.5
-223.67182,0.0,17.0,11.0
-223.66781,0.0,17.0,11.5
-223.6638,0.0,17.0,12.0
-223.657785,0.0,17.0,12.5
-223.65177,0.0,17.0,13.0
-223.645755,0.0,17.0,13.5
-223.63974,0.0,17.0,14.0
-223.63484,0.0,17.0,14.5
-223.62994,0.0,17.0,15.0
-223.626575,0.0,17.0,15.5
-223.62321,0.0,17.0,16.0
-223.62149499999998,0.0,17.0,16.5
-223.61978,0.0,17.0,17.0
-223.619915,0.0,17.0,17.5
-223.62005,0.0,17.0,18.0
-223.622,0.0,17.0,18.5
-223.62395,0.0,17.0,19.0
-217.0426,0.5,0.0,0.0
-200.6211625,0.5,0.0,0.5
-184.199725,0.5,0.0,1.0
-104.9697125,0.5,0.0,1.5
-25.7397,0.5,0.0,2.0
-86.8597485,0.5,0.0,2.5
-147.97979700000002,0.5,0.0,3.0
-180.90237100000002,0.5,0.0,3.5
-213.824945,0.5,0.0,4.0
-219.38783750000002,0.5,0.0,4.5
-224.95073000000002,0.5,0.0,5.0
-225.2735625,0.5,0.0,5.5
-225.596395,0.5,0.0,6.0
-225.1341725,0.5,0.0,6.5
-224.67194999999998,0.5,0.0,7.0
-224.31203749999997,0.5,0.0,7.5
-223.95212500000002,0.5,0.0,8.0
-223.828375,0.5,0.0,8.5
-223.704625,0.5,0.0,9.0
-223.68278999999998,0.5,0.0,9.5
-223.660955,0.5,0.0,10.0
-223.6597475,0.5,0.0,10.5
-223.65854000000002,0.5,0.0,11.0
-223.65938500000001,0.5,0.0,11.5
-223.66023,0.5,0.0,12.0
-223.6553,0.5,0.0,12.5
-223.65037,0.5,0.0,13.0
-223.6449675,0.5,0.0,13.5
-223.639565,0.5,0.0,14.0
-223.6350175,0.5,0.0,14.5
-223.63047,0.5,0.0,15.0
-223.62721249999998,0.5,0.0,15.5
-223.623955,0.5,0.0,16.0
-223.62225,0.5,0.0,16.5
-223.620545,0.5,0.0,17.0
-223.6206975,0.5,0.0,17.5
-223.62085000000002,0.5,0.0,18.0
-223.622755,0.5,0.0,18.5
-223.62466,0.5,0.0,19.0
-217.0871725,0.5,0.5,0.0
-208.19086125,0.5,0.5,0.5
-199.29455,0.5,0.5,1.0
-158.19179125,0.5,0.5,1.5
-117.0890325,0.5,0.5,2.0
-149.07489550000003,0.5,0.5,2.5
-181.06075850000002,0.5,0.5,3.0
-199.66904675,0.5,0.5,3.5
-218.277335,0.5,0.5,4.0
-221.72288000000003,0.5,0.5,4.5
-225.168425,0.5,0.5,5.0
-225.26205125,0.5,0.5,5.5
-225.35567749999998,0.5,0.5,6.0
-224.9277825,0.5,0.5,6.5
-224.4998875,0.5,0.5,7.0
-224.19002000000003,0.5,0.5,7.5
-223.88015249999998,0.5,0.5,8.0
-223.78276375,0.5,0.5,8.5
-223.685375,0.5,0.5,9.0
-223.66992499999998,0.5,0.5,9.5
-223.65447500000002,0.5,0.5,10.0
-223.65335750000003,0.5,0.5,10.5
-223.65224,0.5,0.5,11.0
-223.65160375000002,0.5,0.5,11.5
-223.65096749999998,0.5,0.5,12.0
-223.54100125000002,0.5,0.5,12.5
-223.43103499999998,0.5,0.5,13.0
-223.53442124999998,0.5,0.5,13.5
-223.6378075,0.5,0.5,14.0
-223.63359,0.5,0.5,14.5
-223.6293725,0.5,0.5,15.0
-223.626315,0.5,0.5,15.5
-223.6232575,0.5,0.5,16.0
-223.62170250000003,0.5,0.5,16.5
-223.6201475,0.5,0.5,17.0
-223.62035000000003,0.5,0.5,17.5
-223.62055250000003,0.5,0.5,18.0
-223.62248499999998,0.5,0.5,18.5
-223.62441750000002,0.5,0.5,19.0
-217.131745,0.5,1.0,0.0
-215.76056,0.5,1.0,0.5
-214.389375,0.5,1.0,1.0
-211.41386999999997,0.5,1.0,1.5
-208.43836499999998,0.5,1.0,2.0
-211.2900425,0.5,1.0,2.5
-214.14172000000002,0.5,1.0,3.0
-218.4357225,0.5,1.0,3.5
-222.729725,0.5,1.0,4.0
-224.0579225,0.5,1.0,4.5
-225.38612,0.5,1.0,5.0
-225.25054,0.5,1.0,5.5
-225.11496,0.5,1.0,6.0
-224.7213925,0.5,1.0,6.5
-224.32782500000002,0.5,1.0,7.0
-224.0680025,0.5,1.0,7.5
-223.80818,0.5,1.0,8.0
-223.7371525,0.5,1.0,8.5
-223.666125,0.5,1.0,9.0
-223.65706,0.5,1.0,9.5
-223.647995,0.5,1.0,10.0
-223.64696750000002,0.5,1.0,10.5
-223.64594,0.5,1.0,11.0
-223.6438225,0.5,1.0,11.5
-223.641705,0.5,1.0,12.0
-223.4267025,0.5,1.0,12.5
-223.2117,0.5,1.0,13.0
-223.423875,0.5,1.0,13.5
-223.63605,0.5,1.0,14.0
-223.6321625,0.5,1.0,14.5
-223.628275,0.5,1.0,15.0
-223.6254175,0.5,1.0,15.5
-223.62256000000002,0.5,1.0,16.0
-223.621155,0.5,1.0,16.5
-223.61975,0.5,1.0,17.0
-223.6200025,0.5,1.0,17.5
-223.620255,0.5,1.0,18.0
-223.622215,0.5,1.0,18.5
-223.624175,0.5,1.0,19.0
-208.3736,0.5,1.5,0.0
-211.69384499999998,0.5,1.5,0.5
-215.01409,0.5,1.5,1.0
-215.02855875,0.5,1.5,1.5
-215.0430275,0.5,1.5,2.0
-217.06204499999998,0.5,1.5,2.5
-219.0810625,0.5,1.5,3.0
-221.48217499999998,0.5,1.5,3.5
-223.8832875,0.5,1.5,4.0
-224.54003375000002,0.5,1.5,4.5
